frame_idx,timestamp_ms,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
46,1518,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9968455018167321,-0.4968455018167322,1.0,0.4,-0.5560762634675275,-0.056076263467527435,1.0,-0.6,-1.4936910036334643,-0.9936910036334644,1.0,0.6,-0.6121525269350548,-0.11215252693505487,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.3686691866116541,-0.031330813388345945,1.0,0.1,0.0012289126172452258,-0.3987710873827548,1.0,-0.1,0.7373383732233082,-0.06266162677669189,1.0,0.1,0.0024578252344904516,-0.7975421747655096,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
47,1551,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9999616287820504,-0.4999616287820504,1.0,0.4,-0.5061943317314452,-0.00619433173144528,1.0,-0.6,-1.4999232575641008,-0.9999232575641008,1.0,0.6,-0.5123886634628906,-0.01238866346289056,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.34085473047827264,-0.05914526952172741,1.0,0.1,0.004396869207026866,-0.39560313079297316,1.0,-0.1,0.6817094609565453,-0.11829053904345482,1.0,0.1,0.008793738414053731,-0.7912062615859463,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
48,1584,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9980823044179203,-0.49808230441792034,1.0,0.4,-0.4562505082802768,0.0437494917197232,1.0,-0.6,-1.4961646088358407,-0.9961646088358407,1.0,0.6,-0.4125010165605536,0.0874989834394464,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.3133299678450482,-0.08667003215495185,1.0,0.1,0.009502489731036012,-0.390497510268964,1.0,-0.1,0.6266599356900964,-0.1733400643099037,1.0,0.1,0.019004979462072025,-0.780995020537928,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
49,1617,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9912263063121662,-0.49122630631216624,1.0,0.4,-0.4067438152887121,0.09325618471128788,1.0,-0.6,-1.4824526126243325,-0.9824526126243325,1.0,0.6,-0.31348763057742424,0.18651236942257576,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.286229714985415,-0.11377028501458503,1.0,0.1,0.016520766862532565,-0.38347923313746746,1.0,-0.1,0.57245942997083,-0.22754057002917005,1.0,0.1,0.03304153372506513,-0.7669584662749349,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
50,1650,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9794621373315693,-0.4794621373315692,1.0,0.4,-0.3581689072683869,0.14183109273161312,1.0,-0.6,-1.4589242746631386,-0.9589242746631385,1.0,0.6,-0.21633781453677375,0.28366218546322625,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.2596867089241521,-0.14031329107584795,1.0,0.1,0.02541732508368144,-0.3745826749163186,1.0,-0.1,0.5193734178483042,-0.2806265821516959,1.0,0.1,0.05083465016736288,-0.7491653498326372,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
51,1683,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9629073411638662,-0.4629073411638662,1.0,0.4,-0.3110111286435099,0.18898887135649012,1.0,-0.6,-1.4258146823277325,-0.9258146823277325,1.0,0.6,-0.12202225728701976,0.37797774271298024,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.23383095729150183,-0.1661690427084982,1.0,0.1,0.03614858905682211,-0.3638514109431779,1.0,-0.1,0.46766191458300366,-0.3323380854169964,1.0,0.1,0.07229717811364422,-0.7277028218863558,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
52,1716,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9417273278600766,-0.44172732786007657,1.0,0.4,-0.26574166434981145,0.23425833565018855,1.0,-0.6,-1.3834546557201532,-0.8834546557201531,1.0,0.6,-0.03148332869962289,0.4685166713003771,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.20878910154586303,-0.191210898454137,1.0,0.1,0.04866199705645036,-0.35133800294354967,1.0,-0.1,0.41757820309172605,-0.382421796908274,1.0,0.1,0.09732399411290071,-0.7026760058870993,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
53,1749,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9161337211119507,-0.4161337211119506,1.0,0.4,-0.22281283191041962,0.2771871680895804,1.0,-0.6,-1.3322674422239014,-0.8322674422239013,1.0,0.6,0.054374336179160765,0.5543743361791608,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.18468379668399312,-0.2153162033160069,1.0,0.1,0.06289625841652252,-0.3371037415834775,1.0,-0.1,0.36936759336798625,-0.4306324066320138,1.0,0.1,0.12579251683304504,-0.674207483166955,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
54,1782,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.8863822437779936,-0.3863822437779936,1.0,0.4,-0.18265356202868266,0.31734643797131734,1.0,-0.6,-1.2727644875559871,-0.7727644875559871,1.0,0.6,0.13469287594263468,0.6346928759426347,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.16163311047689444,-0.23836688952310559,1.0,0.1,0.07878165373210766,-0.32121834626789236,1.0,-0.1,0.3232662209537889,-0.47673377904621117,1.0,0.1,0.15756330746421532,-0.6424366925357847,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
55,1815,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.852770162785196,-0.35277016278519596,1.0,0.4,-0.14566511285437,0.35433488714563,1.0,-0.6,-1.205540325570392,-0.7055403255703919,1.0,0.6,0.20866977429126,0.70866977429126,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.1397499451739332,-0.26025005482606683,1.0,0.1,0.09624037634499671,-0.3037596236550033,1.0,-0.1,0.2794998903478664,-0.5205001096521337,1.0,0.1,0.19248075268999343,-0.6075192473100066,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
56,1848,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.8156333189361609,-0.3156333189361608,1.0,0.4,-0.1122170607448752,0.3877829392551248,1.0,-0.6,-1.1312666378723217,-0.6312666378723216,1.0,0.6,0.2755658785102496,0.7755658785102496,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.11914148450767797,-0.28085851549232205,1.0,0.1,0.11518691344067583,-0.2848130865593242,1.0,-0.1,0.23828296901535595,-0.5617170309846441,1.0,0.1,0.23037382688135166,-0.5696261731186484,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
57,1881,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.7753427712988188,-0.2753427712988188,1.0,0.4,-0.08264360758042011,0.4173563924195799,1.0,-0.6,-1.0506855425976376,-0.5506855425976376,1.0,0.6,0.3347127848391598,0.8347127848391598,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.0999086687080325,-0.3000913312919675,1.0,0.1,0.13552846489004788,-0.26447153510995214,1.0,-0.1,0.199817337416065,-0.600182662583935,1.0,0.1,0.27105692978009577,-0.5289430702199043,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
58,1914,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.7323010897068787,-0.23230108970687868,1.0,0.4,-0.05724024152934054,0.44275975847065946,1.0,-0.6,-0.9646021794137574,-0.46460217941375737,1.0,0.6,0.3855195169413189,0.8855195169413189,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.08214570009704125,-0.31785429990295877,1.0,0.1,0.15716539778441796,-0.24283460221558206,1.0,-0.1,0.1642914001940825,-0.6357085998059175,1.0,0.1,0.3143307955688359,-0.4856692044311641,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
59,1947,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.686938332415118,-0.186938332415118,1.0,0.4,-0.036260784627982046,0.46373921537201795,1.0,-0.6,-0.8738766648302361,-0.373876664830236,1.0,0.6,0.4274784307440359,0.9274784307440359,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.06593958168596259,-0.33406041831403743,1.0,0.1,0.17999173443742997,-0.22000826556257005,1.0,-0.1,0.13187916337192518,-0.6681208366280749,1.0,0.1,0.35998346887485994,-0.4400165311251401,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
60,1980,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.6397077490994629,-0.13970774909946293,1.0,0.4,-0.019914856674817016,0.480085143325183,1.0,-0.6,-0.7794154981989259,-0.27941549819892586,1.0,0.6,0.46017028665036597,0.960170286650366,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.0513696910345649,-0.3486303089654351,1.0,0.1,0.20389567146371992,-0.1961043285362801,1.0,-0.1,0.1027393820691298,-0.6972606179308702,1.0,0.1,0.40779134292743985,-0.3922086570725602,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
61,2013,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.5910812521360479,-0.09108125213604794,1.0,0.4,-0.008365780778707754,0.49163421922129225,1.0,-0.6,-0.6821625042720959,-0.18216250427209588,1.0,0.6,0.4832684384425845,0.9832684384425845,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.03850739145987786,-0.36149260854012216,1.0,0.1,0.22876012739184248,-0.17123987260815754,1.0,-0.1,0.07701478291975572,-0.7229852170802443,1.0,0.1,0.45752025478368497,-0.3424797452163151,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
62,2046,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.5415447014087482,-0.0415447014087482,1.0,0.4,-0.0017289514883912505,0.49827104851160875,1.0,-0.6,-0.5830894028174964,-0.0830894028174964,1.0,0.6,0.4965420970232175,0.9965420970232175,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.027415682498702965,-0.37258431750129706,1.0,0.1,0.25446331612925666,-0.14553668387074337,1.0,-0.1,0.05483136499740593,-0.7451686350025941,1.0,0.1,0.5089266322585133,-0.29107336774148673,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
63,2079,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.49159304975782514,0.008406950242174856,1.0,0.4,-7.068180829244985e-05,0.49992931819170755,1.0,-0.6,-0.4831860995156503,0.016813900484349713,1.0,0.6,0.4998586363834151,0.9998586363834151,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.018148891335913575,-0.38185110866408645,1.0,0.1,0.28087934347054644,-0.11912065652945357,1.0,-0.1,0.03629778267182715,-0.7637022173281729,1.0,0.1,0.5617586869410929,-0.23824131305890714,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
64,2112,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.44172539757475315,0.05827460242524682,1.0,0.4,-0.003407540620903704,0.4965924593790963,1.0,-0.6,-0.38345079514950636,0.11654920485049364,1.0,0.6,0.4931849187581926,0.9931849187581926,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.010752406709930551,-0.38924759329006947,1.0,0.1,0.30787882372717623,-0.09212117627282382,1.0,-0.1,0.021504813419861102,-0.7784951865801389,1.0,0.1,0.6157576474543525,-0.18424235254564764,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
65,2145,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.39244000595609224,0.10755999404390776,1.0,0.4,-0.011706187135988255,0.48829381286401174,1.0,-0.6,-0.2848800119121845,0.21511998808781552,1.0,0.6,0.4765876257280235,0.9765876257280235,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.0052624565987053895,-0.39473754340129463,1.0,0.1,0.3353295134585254,-0.0646704865414746,1.0,-0.1,0.010524913197410779,-0.7894750868025893,1.0,0.1,0.6706590269170508,-0.1293409730829492,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
66,2178,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.34422931824331104,0.15577068175668893,1.0,0.4,-0.024883704020735198,0.4751162959792648,1.0,-0.6,-0.18845863648662214,0.31154136351337786,1.0,0.6,0.4502325919585296,0.9502325919585296,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.0017059307751018937,-0.39829406922489813,1.0,0.1,0.363096959200195,-0.03690304079980502,1.0,-0.1,0.0034118615502037875,-0.7965881384497963,1.0,0.1,0.72619391840039,-0.07380608159961004,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
67,2211,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.29757503969170085,0.20242496030829915,1.0,0.4,-0.042808425882340295,0.4571915741176597,1.0,-0.6,-0.0951500793834017,0.4048499206165983,1.0,0.6,0.4143831482353194,0.9143831482353194,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.00010024910080241867,-0.3998997508991976,1.0,0.1,0.3910451560170088,-0.008954843982991212,1.0,-0.1,0.00020049820160483733,-0.7997995017983952,1.0,0.1,0.7820903120340176,-0.017909687965982423,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
68,2244,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.2529433244306959,0.24705667556930408,1.0,0.4,-0.06530125482508736,0.43469874517491264,1.0,-0.6,-0.005886648861391841,0.49411335113860816,1.0,0.6,0.3693974903498253,0.8693974903498253,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.00045327620383434075,-0.3995467237961657,1.0,0.1,0.41903721365511515,0.019037213655115126,1.0,-0.1,0.0009065524076686815,-0.7990934475923314,1.0,0.1,0.8380744273102303,0.03807442731023025,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
69,2277,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.21078011780589995,0.28921988219410005,1.0,0.4,-0.09213744993732159,0.4078625500626784,1.0,-0.6,0.0784397643882001,0.5784397643882001,1.0,0.6,0.3157251001253568,0.8157251001253568,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.0027632829576258455,-0.3972367170423742,1.0,0.1,0.4469360270303822,0.04693602703038219,1.0,-0.1,0.005526565915251691,-0.7944734340847484,1.0,0.1,0.8938720540607644,0.09387205406076438,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
70,2310,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.17150670064060547,0.32849329935939453,1.0,0.4,-0.1230488728283477,0.3769511271716523,1.0,-0.6,0.15698659871878906,0.6569865987187891,1.0,0.6,0.2539022543433046,0.7539022543433046,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.007018954950266942,-0.3929810450497331,1.0,0.1,0.47460494776902995,0.07460494776902996,1.0,-0.1,0.014037909900533885,-0.7859620900994662,1.0,0.1,0.9492098955380599,0.1492098955380599,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
71,2343,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.13551547993706203,0.36448452006293797,1.0,0.4,-0.1577266667785967,0.3422733332214033,1.0,-0.6,0.22896904012587593,0.7289690401258759,1.0,0.6,0.1845466664428066,0.6845466664428066,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.01319944790249361,-0.3868005520975064,1.0,0.1,0.5019084535112972,0.10190845351129718,1.0,-0.1,0.02639889580498722,-0.7736011041950128,1.0,0.1,1.0038169070225944,0.20381690702259436,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
